"year";"plot";"subplot";"species";"individuals"
2016;2;"F6";"PLCO";3
2017;2;"F6";"PLCO";0
2019;2;"F6";"PLCO";0
2015;3;"F6";"PLCO";0
2016;3;"F6";"PLCO";0
2017;3;"F6";"PLCO";0
2019;3;"F6";"PLCO";0
2015;4;"F6";"PLCO";5
2016;4;"F6";"PLCO";1
2017;4;"F6";"PLCO";0
2019;4;"F6";"PLCO";0
2015;5;"F6";"PLCO";0
2016;5;"F6";"PLCO";0
2017;5;"F6";"PLCO";0
2019;5;"F6";"PLCO";0
2015;6;"F6";"PLCO";84
2016;6;"F6";"PLCO";4
2017;6;"F6";"PLCO";40
2019;6;"F6";"PLCO";0
2015;7;"F6";"PLCO";0
2016;7;"F6";"PLCO";0
2017;7;"F6";"PLCO";0
2019;7;"F6";"PLCO";0
2015;8;"F6";"PLCO";0
2016;8;"F6";"PLCO";0
2017;8;"F6";"PLCO";0
2019;8;"F6";"PLCO";0
2015;9;"F6";"PLCO";0
2016;9;"F6";"PLCO";0
2017;9;"F6";"PLCO";0
2019;9;"F6";"PLCO";0
2015;1;"A1";"POMA";3
2016;1;"A1";"POMA";0
2017;1;"A1";"POMA";3
2019;1;"A1";"POMA";0
2015;2;"A1";"POMA";24
2016;2;"A1";"POMA";0
2017;2;"A1";"POMA";6
2019;2;"A1";"POMA";0
2015;3;"A1";"POMA";2
2016;3;"A1";"POMA";0
2017;3;"A1";"POMA";8
2019;3;"A1";"POMA";0
2015;4;"A1";"POMA";36
2016;4;"A1";"POMA";0
2017;4;"A1";"POMA";50
2019;4;"A1";"POMA";15
2015;5;"A1";"POMA";2
2016;5;"A1";"POMA";0
2017;5;"A1";"POMA";10
2019;5;"A1";"POMA";25
2015;6;"A1";"POMA";2
2016;6;"A1";"POMA";0
2017;6;"A1";"POMA";60
2019;6;"A1";"POMA";7
2015;7;"A1";"POMA";1
2016;7;"A1";"POMA";1
2017;7;"A1";"POMA";0
2019;7;"A1";"POMA";100
2015;8;"A1";"POMA";1
2016;8;"A1";"POMA";3
2017;8;"A1";"POMA";0
2019;8;"A1";"POMA";100
2015;9;"A1";"POMA";0
2016;9;"A1";"POMA";6
2017;9;"A1";"POMA";0
2019;9;"A1";"POMA";50
2015;1;"A2";"POMA";2
2016;1;"A2";"POMA";0
2017;1;"A2";"POMA";0
2019;1;"A2";"POMA";0
2015;2;"A2";"POMA";65
2016;2;"A2";"POMA";0
2017;2;"A2";"POMA";15
2019;2;"A2";"POMA";0
2015;3;"A2";"POMA";3
2016;3;"A2";"POMA";0
2017;3;"A2";"POMA";15
2019;3;"A2";"POMA";0
2015;4;"A2";"POMA";13
2016;4;"A2";"POMA";0
2017;4;"A2";"POMA";25
2019;4;"A2";"POMA";10
2015;5;"A2";"POMA";0
2016;5;"A2";"POMA";0
2017;5;"A2";"POMA";29
2019;5;"A2";"POMA";15
2015;6;"A2";"POMA";1
2016;6;"A2";"POMA";0
2017;6;"A2";"POMA";50
2019;6;"A2";"POMA";12
2015;7;"A2";"POMA";0
2016;7;"A2";"POMA";0
2017;7;"A2";"POMA";0
2019;7;"A2";"POMA";90
2015;8;"A2";"POMA";0
2016;8;"A2";"POMA";4
2017;8;"A2";"POMA";0
2019;8;"A2";"POMA";90
2015;9;"A2";"POMA";2
2016;9;"A2";"POMA";4
2017;9;"A2";"POMA";0
2019;9;"A2";"POMA";70
2015;1;"A3";"POMA";0
2016;1;"A3";"POMA";0
2017;1;"A3";"POMA";7
2019;1;"A3";"POMA";0
2015;2;"A3";"POMA";8
2016;2;"A3";"POMA";0
2017;2;"A3";"POMA";9
2019;2;"A3";"POMA";0
2015;3;"A3";"POMA";0
2016;3;"A3";"POMA";0
2017;3;"A3";"POMA";14
2019;3;"A3";"POMA";0
2015;4;"A3";"POMA";26
2016;4;"A3";"POMA";0
2017;4;"A3";"POMA";29
2019;4;"A3";"POMA";12
2015;5;"A3";"POMA";0
2016;5;"A3";"POMA";0
2017;5;"A3";"POMA";30
2019;5;"A3";"POMA";20
2015;6;"A3";"POMA";0
2016;6;"A3";"POMA";0
2017;6;"A3";"POMA";20
2019;6;"A3";"POMA";0
2015;7;"A3";"POMA";1
2016;7;"A3";"POMA";7
2017;7;"A3";"POMA";0
2019;7;"A3";"POMA";50
2015;8;"A3";"POMA";2
2016;8;"A3";"POMA";14
2017;8;"A3";"POMA";0
2019;8;"A3";"POMA";80
2015;9;"A3";"POMA";0
2016;9;"A3";"POMA";0
2017;9;"A3";"POMA";0
2019;9;"A3";"POMA";60
2015;1;"A4";"POMA";25
2016;1;"A4";"POMA";0
2017;1;"A4";"POMA";4
2019;1;"A4";"POMA";0
2015;2;"A4";"POMA";7
2016;2;"A4";"POMA";0
2017;2;"A4";"POMA";35
2019;2;"A4";"POMA";0
2015;3;"A4";"POMA";6
2016;3;"A4";"POMA";0
2017;3;"A4";"POMA";25
2019;3;"A4";"POMA";0
2015;4;"A4";"POMA";0
2016;4;"A4";"POMA";0
2017;4;"A4";"POMA";6
2019;4;"A4";"POMA";15
2015;5;"A4";"POMA";0
2016;5;"A4";"POMA";0
2017;5;"A4";"POMA";14
2019;5;"A4";"POMA";20
2015;6;"A4";"POMA";1
2016;6;"A4";"POMA";0
2017;6;"A4";"POMA";12
2019;6;"A4";"POMA";0
2015;7;"A4";"POMA";1
2016;7;"A4";"POMA";5
2017;7;"A4";"POMA";0
2019;7;"A4";"POMA";100
2015;8;"A4";"POMA";0
2016;8;"A4";"POMA";2
2017;8;"A4";"POMA";0
2019;8;"A4";"POMA";90
2015;9;"A4";"POMA";1
2016;9;"A4";"POMA";0
2017;9;"A4";"POMA";0
2019;9;"A4";"POMA";50
2015;1;"A5";"POMA";17
2016;1;"A5";"POMA";0
2017;1;"A5";"POMA";9
2019;1;"A5";"POMA";0
2015;2;"A5";"POMA";31
2016;2;"A5";"POMA";0
2017;2;"A5";"POMA";40
2019;2;"A5";"POMA";0
2015;3;"A5";"POMA";0
2016;3;"A5";"POMA";0
2017;3;"A5";"POMA";12
2019;3;"A5";"POMA";0
2015;4;"A5";"POMA";0
2016;4;"A5";"POMA";0
2017;4;"A5";"POMA";31
2019;4;"A5";"POMA";7
2015;5;"A5";"POMA";0
2016;5;"A5";"POMA";0
2017;5;"A5";"POMA";35
2019;5;"A5";"POMA";7
2015;6;"A5";"POMA";0
2016;6;"A5";"POMA";0
2017;6;"A5";"POMA";19
2019;6;"A5";"POMA";0
2015;7;"A5";"POMA";3
2016;7;"A5";"POMA";0
2017;7;"A5";"POMA";0
2019;7;"A5";"POMA";80
2015;8;"A5";"POMA";4
2016;8;"A5";"POMA";5
2017;8;"A5";"POMA";0
2019;8;"A5";"POMA";90
2015;9;"A5";"POMA";0
2016;9;"A5";"POMA";0
2017;9;"A5";"POMA";0
2019;9;"A5";"POMA";60
2015;1;"A6";"POMA";34
2016;1;"A6";"POMA";0
2017;1;"A6";"POMA";20
2019;1;"A6";"POMA";0
2015;2;"A6";"POMA";17
2016;2;"A6";"POMA";0
2017;2;"A6";"POMA";20
2019;2;"A6";"POMA";0
2015;3;"A6";"POMA";0
2016;3;"A6";"POMA";0
2017;3;"A6";"POMA";25
2019;3;"A6";"POMA";0
2015;4;"A6";"POMA";3
2016;4;"A6";"POMA";0
2017;4;"A6";"POMA";16
2019;4;"A6";"POMA";3
2015;5;"A6";"POMA";0
2016;5;"A6";"POMA";0
2017;5;"A6";"POMA";27
2019;5;"A6";"POMA";3
2015;6;"A6";"POMA";0
2016;6;"A6";"POMA";0
2017;6;"A6";"POMA";14
2019;6;"A6";"POMA";0
2015;7;"A6";"POMA";4
2016;7;"A6";"POMA";9
2017;7;"A6";"POMA";0
2019;7;"A6";"POMA";70
2015;8;"A6";"POMA";2
2016;8;"A6";"POMA";11
2017;8;"A6";"POMA";0
2019;8;"A6";"POMA";60
2015;9;"A6";"POMA";0
2016;9;"A6";"POMA";0
2017;9;"A6";"POMA";0
2019;9;"A6";"POMA";50
2015;1;"B1";"POMA";2
2016;1;"B1";"POMA";0
2017;1;"B1";"POMA";4
2019;1;"B1";"POMA";0
2015;2;"B1";"POMA";8
2016;2;"B1";"POMA";0
2017;2;"B1";"POMA";15
2019;2;"B1";"POMA";0
2015;3;"B1";"POMA";0
2016;3;"B1";"POMA";0
2017;3;"B1";"POMA";8
2019;3;"B1";"POMA";0
2015;4;"B1";"POMA";19
2016;4;"B1";"POMA";0
2017;4;"B1";"POMA";45
2019;4;"B1";"POMA";10
2015;5;"B1";"POMA";39
2016;5;"B1";"POMA";0
2017;5;"B1";"POMA";14
2019;5;"B1";"POMA";8
2015;6;"B1";"POMA";0
2016;6;"B1";"POMA";0
2017;6;"B1";"POMA";29
2019;6;"B1";"POMA";6
2015;7;"B1";"POMA";2
2016;7;"B1";"POMA";6
2017;7;"B1";"POMA";0
2019;7;"B1";"POMA";50
2015;8;"B1";"POMA";0
2016;8;"B1";"POMA";9
2017;8;"B1";"POMA";0
2019;8;"B1";"POMA";70
2015;9;"B1";"POMA";0
2016;9;"B1";"POMA";8
2017;9;"B1";"POMA";0
2019;9;"B1";"POMA";50
2015;1;"B2";"POMA";4
2016;1;"B2";"POMA";0
2017;1;"B2";"POMA";6
2019;1;"B2";"POMA";0
2015;2;"B2";"POMA";12
2016;2;"B2";"POMA";0
2017;2;"B2";"POMA";3
2019;2;"B2";"POMA";0
2015;3;"B2";"POMA";0
2016;3;"B2";"POMA";0
2017;3;"B2";"POMA";19
2019;3;"B2";"POMA";0
2015;4;"B2";"POMA";68
2016;4;"B2";"POMA";0
2017;4;"B2";"POMA";50
2019;4;"B2";"POMA";5
2015;5;"B2";"POMA";12
2016;5;"B2";"POMA";0
2017;5;"B2";"POMA";19
2019;5;"B2";"POMA";6
2015;6;"B2";"POMA";0
2016;6;"B2";"POMA";0
2017;6;"B2";"POMA";19
2019;6;"B2";"POMA";4
2015;7;"B2";"POMA";0
2016;7;"B2";"POMA";4
2017;7;"B2";"POMA";0
2019;7;"B2";"POMA";30
2015;8;"B2";"POMA";2
2016;8;"B2";"POMA";11
2017;8;"B2";"POMA";0
2019;8;"B2";"POMA";80
2015;9;"B2";"POMA";0
2016;9;"B2";"POMA";12
2017;9;"B2";"POMA";0
2019;9;"B2";"POMA";40
2015;1;"B3";"POMA";5
2016;1;"B3";"POMA";0
2017;1;"B3";"POMA";14
2019;1;"B3";"POMA";0
2015;2;"B3";"POMA";17
2016;2;"B3";"POMA";0
2017;2;"B3";"POMA";2
2019;2;"B3";"POMA";0
2015;3;"B3";"POMA";0
2016;3;"B3";"POMA";0
2017;3;"B3";"POMA";30
2019;3;"B3";"POMA";0
2015;4;"B3";"POMA";0
2016;4;"B3";"POMA";0
2017;4;"B3";"POMA";16
2019;4;"B3";"POMA";14
2015;5;"B3";"POMA";3
2016;5;"B3";"POMA";0
2017;5;"B3";"POMA";30
2019;5;"B3";"POMA";3
2015;6;"B3";"POMA";0
2016;6;"B3";"POMA";0
2017;6;"B3";"POMA";21
2019;6;"B3";"POMA";0
2015;7;"B3";"POMA";0
2016;7;"B3";"POMA";1
2017;7;"B3";"POMA";0
2019;7;"B3";"POMA";30
2015;8;"B3";"POMA";1
2016;8;"B3";"POMA";22
2017;8;"B3";"POMA";0
2019;8;"B3";"POMA";40
2015;9;"B3";"POMA";0
2016;9;"B3";"POMA";9
2017;9;"B3";"POMA";0
2019;9;"B3";"POMA";30
2015;1;"B4";"POMA";3
2016;1;"B4";"POMA";0
2017;1;"B4";"POMA";4
2019;1;"B4";"POMA";0
2015;2;"B4";"POMA";26
2016;2;"B4";"POMA";0
2017;2;"B4";"POMA";4
2019;2;"B4";"POMA";0
2015;3;"B4";"POMA";0
2016;3;"B4";"POMA";0
2017;3;"B4";"POMA";15
2019;3;"B4";"POMA";0
2015;4;"B4";"POMA";0
2016;4;"B4";"POMA";0
2017;4;"B4";"POMA";14
2019;4;"B4";"POMA";9
2015;5;"B4";"POMA";0
2016;5;"B4";"POMA";0
2017;5;"B4";"POMA";28
2019;5;"B4";"POMA";0
2015;6;"B4";"POMA";0
2016;6;"B4";"POMA";0
2017;6;"B4";"POMA";25
2019;6;"B4";"POMA";0
2015;7;"B4";"POMA";0
2016;7;"B4";"POMA";4
2017;7;"B4";"POMA";0
2019;7;"B4";"POMA";25
2015;8;"B4";"POMA";1
2016;8;"B4";"POMA";17
2017;8;"B4";"POMA";0
2019;8;"B4";"POMA";70
2015;9;"B4";"POMA";10
2016;9;"B4";"POMA";7
2017;9;"B4";"POMA";0
2019;9;"B4";"POMA";40
2015;1;"B5";"POMA";7
2016;1;"B5";"POMA";0
2017;1;"B5";"POMA";10
2019;1;"B5";"POMA";0
2015;2;"B5";"POMA";59
2016;2;"B5";"POMA";0
2017;2;"B5";"POMA";10
2019;2;"B5";"POMA";0
2015;3;"B5";"POMA";29
2016;3;"B5";"POMA";0
2017;3;"B5";"POMA";40
2019;3;"B5";"POMA";0
2015;4;"B5";"POMA";3
2016;4;"B5";"POMA";0
2017;4;"B5";"POMA";25
2019;4;"B5";"POMA";20
2015;5;"B5";"POMA";0
2016;5;"B5";"POMA";0
2017;5;"B5";"POMA";60
2019;5;"B5";"POMA";0
2015;6;"B5";"POMA";0
2016;6;"B5";"POMA";0
2017;6;"B5";"POMA";22
2019;6;"B5";"POMA";0
2015;7;"B5";"POMA";1
2016;7;"B5";"POMA";0
2017;7;"B5";"POMA";0
2019;7;"B5";"POMA";20
2015;8;"B5";"POMA";10
2016;8;"B5";"POMA";18
2017;8;"B5";"POMA";0
2019;8;"B5";"POMA";90
2015;9;"B5";"POMA";4
2016;9;"B5";"POMA";0
2017;9;"B5";"POMA";0
2019;9;"B5";"POMA";110
2015;1;"B6";"POMA";22
2016;1;"B6";"POMA";0
2017;1;"B6";"POMA";12
2019;1;"B6";"POMA";0
2015;2;"B6";"POMA";19
2016;2;"B6";"POMA";0
2017;2;"B6";"POMA";5
2019;2;"B6";"POMA";5
2015;3;"B6";"POMA";0
2016;3;"B6";"POMA";0
2017;3;"B6";"POMA";23
2019;3;"B6";"POMA";0
2015;4;"B6";"POMA";1
2016;4;"B6";"POMA";0
2017;4;"B6";"POMA";15
2019;4;"B6";"POMA";3
2015;5;"B6";"POMA";0
2016;5;"B6";"POMA";0
2017;5;"B6";"POMA";40
2019;5;"B6";"POMA";3
2015;6;"B6";"POMA";0
2016;6;"B6";"POMA";0
2017;6;"B6";"POMA";35
2019;6;"B6";"POMA";0
2015;7;"B6";"POMA";0
2016;7;"B6";"POMA";0
2017;7;"B6";"POMA";0
2019;7;"B6";"POMA";20
2015;8;"B6";"POMA";4
2016;8;"B6";"POMA";1
2017;8;"B6";"POMA";0
2019;8;"B6";"POMA";90
2015;9;"B6";"POMA";5
2016;9;"B6";"POMA";0
2017;9;"B6";"POMA";0
2019;9;"B6";"POMA";100
2015;1;"C1";"POMA";30
2016;1;"C1";"POMA";0
2017;1;"C1";"POMA";30
2019;1;"C1";"POMA";0
2015;2;"C1";"POMA";8
2016;2;"C1";"POMA";0
2017;2;"C1";"POMA";10
2019;2;"C1";"POMA";0
2015;3;"C1";"POMA";6
2016;3;"C1";"POMA";0
2017;3;"C1";"POMA";9
2019;3;"C1";"POMA";0
2015;4;"C1";"POMA";70
2016;4;"C1";"POMA";0
2017;4;"C1";"POMA";25
2019;4;"C1";"POMA";21
2015;5;"C1";"POMA";5
2016;5;"C1";"POMA";0
2017;5;"C1";"POMA";24
2019;5;"C1";"POMA";25
2015;6;"C1";"POMA";16
2016;6;"C1";"POMA";0
2017;6;"C1";"POMA";26
2019;6;"C1";"POMA";9
2015;7;"C1";"POMA";1
2016;7;"C1";"POMA";2
2017;7;"C1";"POMA";0
2019;7;"C1";"POMA";30
2015;8;"C1";"POMA";0
2016;8;"C1";"POMA";0
2017;8;"C1";"POMA";0
2019;8;"C1";"POMA";100
2015;9;"C1";"POMA";2
2016;9;"C1";"POMA";3
2017;9;"C1";"POMA";0
2019;9;"C1";"POMA";60
2015;1;"C2";"POMA";29
2016;1;"C2";"POMA";0
2017;1;"C2";"POMA";10
2019;1;"C2";"POMA";0
2015;2;"C2";"POMA";31
2016;2;"C2";"POMA";0
2017;2;"C2";"POMA";12
2019;2;"C2";"POMA";0
2015;3;"C2";"POMA";4
2016;3;"C2";"POMA";0
2017;3;"C2";"POMA";6
2019;3;"C2";"POMA";0
2015;4;"C2";"POMA";20
2016;4;"C2";"POMA";0
2017;4;"C2";"POMA";40
2019;4;"C2";"POMA";6
2015;5;"C2";"POMA";30
2016;5;"C2";"POMA";0
2017;5;"C2";"POMA";40
2019;5;"C2";"POMA";7
2015;6;"C2";"POMA";0
2016;6;"C2";"POMA";0
2017;6;"C2";"POMA";8
2019;6;"C2";"POMA";12
2015;7;"C2";"POMA";0
2016;7;"C2";"POMA";1
2017;7;"C2";"POMA";0
2019;7;"C2";"POMA";30
2015;8;"C2";"POMA";3
2016;8;"C2";"POMA";11
2017;8;"C2";"POMA";0
2019;8;"C2";"POMA";100
2015;9;"C2";"POMA";1
2016;9;"C2";"POMA";11
2017;9;"C2";"POMA";0
2019;9;"C2";"POMA";50
2015;1;"C3";"POMA";12
2016;1;"C3";"POMA";0
2017;1;"C3";"POMA";8
2019;1;"C3";"POMA";0
2015;2;"C3";"POMA";18
2016;2;"C3";"POMA";0
2017;2;"C3";"POMA";4
2019;2;"C3";"POMA";0
2015;3;"C3";"POMA";0
2016;3;"C3";"POMA";0
2017;3;"C3";"POMA";4
2019;3;"C3";"POMA";0
2015;4;"C3";"POMA";7
2016;4;"C3";"POMA";0
2017;4;"C3";"POMA";45
2019;4;"C3";"POMA";9
2015;5;"C3";"POMA";1
2016;5;"C3";"POMA";0
2017;5;"C3";"POMA";35
2019;5;"C3";"POMA";0
2015;6;"C3";"POMA";6
2016;6;"C3";"POMA";0
2017;6;"C3";"POMA";17
2019;6;"C3";"POMA";6
2015;7;"C3";"POMA";1
2016;7;"C3";"POMA";0
2017;7;"C3";"POMA";0
2019;7;"C3";"POMA";20
2015;8;"C3";"POMA";0
2016;8;"C3";"POMA";15
2017;8;"C3";"POMA";0
2019;8;"C3";"POMA";90
2015;9;"C3";"POMA";6
2016;9;"C3";"POMA";28
2017;9;"C3";"POMA";0
2019;9;"C3";"POMA";40
2015;1;"C4";"POMA";5
2016;1;"C4";"POMA";0
2017;1;"C4";"POMA";11
2019;1;"C4";"POMA";0
2015;2;"C4";"POMA";53
2016;2;"C4";"POMA";0
2017;2;"C4";"POMA";5
2019;2;"C4";"POMA";0
2015;3;"C4";"POMA";10
2016;3;"C4";"POMA";0
2017;3;"C4";"POMA";5
2019;3;"C4";"POMA";0
2015;4;"C4";"POMA";0
2016;4;"C4";"POMA";0
2017;4;"C4";"POMA";30
2019;4;"C4";"POMA";12
2015;5;"C4";"POMA";0
2016;5;"C4";"POMA";0
2017;5;"C4";"POMA";12
2019;5;"C4";"POMA";0
2015;6;"C4";"POMA";4
2016;6;"C4";"POMA";0
2017;6;"C4";"POMA";17
2019;6;"C4";"POMA";0
2015;7;"C4";"POMA";2
2016;7;"C4";"POMA";9
2017;7;"C4";"POMA";0
2019;7;"C4";"POMA";50
2015;8;"C4";"POMA";1
2016;8;"C4";"POMA";12
2017;8;"C4";"POMA";0
2019;8;"C4";"POMA";70
2015;9;"C4";"POMA";0
2016;9;"C4";"POMA";4
2017;9;"C4";"POMA";0
2019;9;"C4";"POMA";30
2015;1;"C5";"POMA";46
2016;1;"C5";"POMA";0
2017;1;"C5";"POMA";5
2019;1;"C5";"POMA";0
2015;2;"C5";"POMA";24
2016;2;"C5";"POMA";0
2017;2;"C5";"POMA";15
2019;2;"C5";"POMA";0
2015;3;"C5";"POMA";42
2016;3;"C5";"POMA";0
2017;3;"C5";"POMA";30
2019;3;"C5";"POMA";0
2015;4;"C5";"POMA";0
2016;4;"C5";"POMA";0
2017;4;"C5";"POMA";50
2019;4;"C5";"POMA";5
2015;5;"C5";"POMA";0
2016;5;"C5";"POMA";0
2017;5;"C5";"POMA";35
2019;5;"C5";"POMA";3
2015;6;"C5";"POMA";0
2016;6;"C5";"POMA";0
2017;6;"C5";"POMA";15
2019;6;"C5";"POMA";4
2015;7;"C5";"POMA";1
2016;7;"C5";"POMA";0
2017;7;"C5";"POMA";0
2019;7;"C5";"POMA";20
2015;8;"C5";"POMA";2
2016;8;"C5";"POMA";4
2017;8;"C5";"POMA";0
2019;8;"C5";"POMA";60
2015;9;"C5";"POMA";7
2016;9;"C5";"POMA";21
2017;9;"C5";"POMA";0
2019;9;"C5";"POMA";100
2015;1;"C6";"POMA";21
2016;1;"C6";"POMA";0
2017;1;"C6";"POMA";25
2019;1;"C6";"POMA";2
2015;2;"C6";"POMA";70
2016;2;"C6";"POMA";0
2017;2;"C6";"POMA";8
2019;2;"C6";"POMA";8
2015;3;"C6";"POMA";28
2016;3;"C6";"POMA";0
2017;3;"C6";"POMA";15
2019;3;"C6";"POMA";0
2015;4;"C6";"POMA";23
2016;4;"C6";"POMA";0
2017;4;"C6";"POMA";28
2019;4;"C6";"POMA";3
2015;5;"C6";"POMA";0
2016;5;"C6";"POMA";0
2017;5;"C6";"POMA";50
2019;5;"C6";"POMA";0
2015;6;"C6";"POMA";0
2016;6;"C6";"POMA";0
2017;6;"C6";"POMA";24
2019;6;"C6";"POMA";0
2015;7;"C6";"POMA";5
2016;7;"C6";"POMA";1
2017;7;"C6";"POMA";0
2019;7;"C6";"POMA";30
2015;8;"C6";"POMA";2
2016;8;"C6";"POMA";13
2017;8;"C6";"POMA";0
2019;8;"C6";"POMA";100
2015;9;"C6";"POMA";12
2016;9;"C6";"POMA";0
2017;9;"C6";"POMA";0
2019;9;"C6";"POMA";20
2015;1;"D1";"POMA";30
2016;1;"D1";"POMA";0
2017;1;"D1";"POMA";6
2019;1;"D1";"POMA";0
2015;2;"D1";"POMA";12
2016;2;"D1";"POMA";0
2017;2;"D1";"POMA";10
2019;2;"D1";"POMA";0
2015;3;"D1";"POMA";0
2016;3;"D1";"POMA";0
2017;3;"D1";"POMA";5
2019;3;"D1";"POMA";0
2015;4;"D1";"POMA";64
2016;4;"D1";"POMA";0
2017;4;"D1";"POMA";35
2019;4;"D1";"POMA";50
2015;5;"D1";"POMA";0
2016;5;"D1";"POMA";0
2017;5;"D1";"POMA";25
2019;5;"D1";"POMA";12
2015;6;"D1";"POMA";17
2016;6;"D1";"POMA";0
2017;6;"D1";"POMA";90
2019;6;"D1";"POMA";50
2015;7;"D1";"POMA";4
2016;7;"D1";"POMA";9
2017;7;"D1";"POMA";0
2019;7;"D1";"POMA";50
2015;8;"D1";"POMA";0
2016;8;"D1";"POMA";9
2017;8;"D1";"POMA";0
2019;8;"D1";"POMA";90
2015;9;"D1";"POMA";0
2016;9;"D1";"POMA";0
2017;9;"D1";"POMA";0
2019;9;"D1";"POMA";30
2015;1;"D2";"POMA";18
2016;1;"D2";"POMA";0
2017;1;"D2";"POMA";14
2019;1;"D2";"POMA";0
2015;2;"D2";"POMA";26
2016;2;"D2";"POMA";0
2017;2;"D2";"POMA";20
2019;2;"D2";"POMA";0
2015;3;"D2";"POMA";12
2016;3;"D2";"POMA";0
2017;3;"D2";"POMA";40
2019;3;"D2";"POMA";0
2015;4;"D2";"POMA";41
2016;4;"D2";"POMA";0
2017;4;"D2";"POMA";40
2019;4;"D2";"POMA";20
2015;5;"D2";"POMA";3
2016;5;"D2";"POMA";0
2017;5;"D2";"POMA";16
2019;5;"D2";"POMA";3
2015;6;"D2";"POMA";12
2016;6;"D2";"POMA";0
2017;6;"D2";"POMA";35
2019;6;"D2";"POMA";30
2015;7;"D2";"POMA";5
2016;7;"D2";"POMA";5
2017;7;"D2";"POMA";0
2019;7;"D2";"POMA";45
2015;8;"D2";"POMA";4
2016;8;"D2";"POMA";0
2017;8;"D2";"POMA";0
2019;8;"D2";"POMA";110
2015;9;"D2";"POMA";3
2016;9;"D2";"POMA";1
2017;9;"D2";"POMA";0
2019;9;"D2";"POMA";20
2015;1;"D3";"POMA";48
2016;1;"D3";"POMA";0
2017;1;"D3";"POMA";12
2019;1;"D3";"POMA";0
2015;2;"D3";"POMA";63
2016;2;"D3";"POMA";0
2017;2;"D3";"POMA";15
2019;2;"D3";"POMA";0
2015;3;"D3";"POMA";28
2016;3;"D3";"POMA";0
2017;3;"D3";"POMA";4
2019;3;"D3";"POMA";0
2015;4;"D3";"POMA";2
2016;4;"D3";"POMA";0
2017;4;"D3";"POMA";14
2019;4;"D3";"POMA";5
2015;5;"D3";"POMA";1
2016;5;"D3";"POMA";0
2017;5;"D3";"POMA";40
2019;5;"D3";"POMA";0
2015;6;"D3";"POMA";16
2016;6;"D3";"POMA";0
2017;6;"D3";"POMA";30
2019;6;"D3";"POMA";40
2015;7;"D3";"POMA";2
2016;7;"D3";"POMA";10
2017;7;"D3";"POMA";0
2019;7;"D3";"POMA";60
2015;8;"D3";"POMA";0
2016;8;"D3";"POMA";9
2017;8;"D3";"POMA";0
2019;8;"D3";"POMA";70
2015;9;"D3";"POMA";1
2016;9;"D3";"POMA";14
2017;9;"D3";"POMA";0
2019;9;"D3";"POMA";20
2015;1;"D4";"POMA";5
2016;1;"D4";"POMA";0
2017;1;"D4";"POMA";6
2019;1;"D4";"POMA";0
2015;2;"D4";"POMA";8
2016;2;"D4";"POMA";0
2017;2;"D4";"POMA";10
2019;2;"D4";"POMA";0
2015;3;"D4";"POMA";41
2016;3;"D4";"POMA";0
2017;3;"D4";"POMA";35
2019;3;"D4";"POMA";0
2015;4;"D4";"POMA";6
2016;4;"D4";"POMA";0
2017;4;"D4";"POMA";45
2019;4;"D4";"POMA";4
2015;5;"D4";"POMA";0
2016;5;"D4";"POMA";0
2017;5;"D4";"POMA";55
2019;5;"D4";"POMA";0
2015;6;"D4";"POMA";11
2016;6;"D4";"POMA";0
2017;6;"D4";"POMA";35
2019;6;"D4";"POMA";25
2015;7;"D4";"POMA";2
2016;7;"D4";"POMA";7
2017;7;"D4";"POMA";0
2019;7;"D4";"POMA";70
2015;8;"D4";"POMA";6
2016;8;"D4";"POMA";9
2017;8;"D4";"POMA";0
2019;8;"D4";"POMA";60
2015;9;"D4";"POMA";1
2016;9;"D4";"POMA";9
2017;9;"D4";"POMA";0
2019;9;"D4";"POMA";30
2015;1;"D5";"POMA";6
2016;1;"D5";"POMA";0
2017;1;"D5";"POMA";19
2019;1;"D5";"POMA";0
2015;2;"D5";"POMA";12
2016;2;"D5";"POMA";0
2017;2;"D5";"POMA";4
2019;2;"D5";"POMA";0
2015;3;"D5";"POMA";101
2016;3;"D5";"POMA";0
2017;3;"D5";"POMA";40
2019;3;"D5";"POMA";2
2015;4;"D5";"POMA";3
2016;4;"D5";"POMA";0
2017;4;"D5";"POMA";70
2019;4;"D5";"POMA";5
2015;5;"D5";"POMA";0
2016;5;"D5";"POMA";0
2017;5;"D5";"POMA";21
2019;5;"D5";"POMA";5
2015;6;"D5";"POMA";0
2016;6;"D5";"POMA";0
2017;6;"D5";"POMA";22
2019;6;"D5";"POMA";7
2015;7;"D5";"POMA";2
2016;7;"D5";"POMA";4
2017;7;"D5";"POMA";0
2019;7;"D5";"POMA";50
2015;8;"D5";"POMA";2
2016;8;"D5";"POMA";5
2017;8;"D5";"POMA";0
2019;8;"D5";"POMA";70
2015;9;"D5";"POMA";4
2016;9;"D5";"POMA";17
2017;9;"D5";"POMA";0
2019;9;"D5";"POMA";90
2015;1;"D6";"POMA";27
2016;1;"D6";"POMA";0
2017;1;"D6";"POMA";15
2019;1;"D6";"POMA";0
2015;2;"D6";"POMA";56
2016;2;"D6";"POMA";0
2017;2;"D6";"POMA";0
2019;2;"D6";"POMA";2
2015;3;"D6";"POMA";30
2016;3;"D6";"POMA";0
2017;3;"D6";"POMA";50
2019;3;"D6";"POMA";0
