Paper Key #,First Author,Year,Data.Extractor,Response variable,Greenhouse or field experiment,Ecosystem,Longterm (>1 season),Manipulated or natural densities?,Focal.Species,Focal.Lifestage,Focal.Form,Focal.Origin,Comp.Species,Comp.Lifestage,Comp.Form,Comp.Origin,treatment,nonsig.zero,competition coefficient,Negative coefs mean competition,standard error of coefficient,Description of Uncertainty Metric,P Value,DF,CI lower,CI upper,Comments
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,GUARSP,sapling,Perennial,Native,GUARSP,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,GUATDU,sapling,Perennial,Native,GUATDU,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,HEISCO,sapling,Perennial,Native,HEISCO,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,HERRPU,sapling,Perennial,Native,HERRPU,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,HIRTTR,sapling,Perennial,Native,HIRTTR,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,INGAMA,sapling,Perennial,Native,INGAMA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,INGAQU,sapling,Perennial,Native,INGAQU,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,INGAUM,sapling,Perennial,Native,INGAUM,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,LACIAG,sapling,Perennial,Native,LACIAG,all sizes,Perennial,Native,NA,0,0.21,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,LAETTH,sapling,Perennial,Native,LAETTH,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,LONCLA,sapling,Perennial,Native,LONCLA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,MAQUCO,sapling,Perennial,Native,MAQUCO,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,MICOAF,sapling,Perennial,Native,MICOAF,all sizes,Perennial,Native,NA,0,0.57,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,MICOAR,sapling,Perennial,Native,MICOAR,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PENTMA,sapling,Perennial,Native,PENTMA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PICRLA,sapling,Perennial,Native,PICRLA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,POUTRE,sapling,Perennial,Native,POUTRE,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PRI2CO,sapling,Perennial,Native,PRI2CO,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PROTCO,sapling,Perennial,Native,PROTCO,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PROTPA,sapling,Perennial,Native,PROTPA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PROTTE,sapling,Perennial,Native,PROTTE,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PTERRO,sapling,Perennial,Native,PTERRO,all sizes,Perennial,Native,NA,0,0.6,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,QUARAS,sapling,Perennial,Native,QUARAS,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,RANDAR,sapling,Perennial,Native,RANDAR,all sizes,Perennial,Native,NA,0,0.27,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,SIMAAM,sapling,Perennial,Native,SIMAAM,all sizes,Perennial,Native,NA,0,0.21,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,SLOATE,sapling,Perennial,Native,SLOATE,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,SWARS1,sapling,Perennial,Native,SWARS1,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,SWARS2,sapling,Perennial,Native,SWARS2,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TAB2AR,sapling,Perennial,Native,TAB2AR,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TACHVE,sapling,Perennial,Native,TACHVE,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TALINE,sapling,Perennial,Native,TALINE,all sizes,Perennial,Native,NA,0,0.96,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TALIPR,sapling,Perennial,Native,TALIPR,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TET2PA,sapling,Perennial,Native,TET2PA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TRI2PA,sapling,Perennial,Native,TRI2PA,all sizes,Perennial,Native,NA,0,0.34,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TRI2TU,sapling,Perennial,Native,TRI2TU,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,UNONPI,sapling,Perennial,Native,UNONPI,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,VIROSE,sapling,Perennial,Native,VIROSE,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,XYL1MA,sapling,Perennial,Native,XYL1MA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,ALSEBL,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.48,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,ASPICR,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,BEILPE,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.17,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,BROSAL,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.11,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,CALOLO,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.37,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,CASEAC,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.23,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,CASSEL,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,CHR2AR,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.12,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,CORDBI,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,CORDLA,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,COU2CU,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.16,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,CROTBI,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.13,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,CUPASY,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,DES2PA,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,DRYPST,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.57,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,EUGECO,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.34,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,EUGEGA,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,EUGENE,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,EUGEOE,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,FARAOC,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.25,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,GAR2IN,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,GUARGU,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,GUARSP,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.23,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,GUATDU,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.08,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,HEISCO,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.04,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,HERRPU,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,HIRTTR,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.23,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,INGAMA,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.12,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,INGAQU,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.11,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,INGAUM,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.02,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,LACIAG,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,LAETTH,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.15,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,LONCLA,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.64,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,MAQUCO,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.59,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,MICOAF,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,MICOAR,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.03,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PENTMA,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.26,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PICRLA,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.25,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,POUTRE,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.3,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PRI2CO,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.38,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PROTCO,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.22,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PROTPA,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.22,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PROTTE,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.21,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,PTERRO,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,QUARAS,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.39,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,RANDAR,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,SIMAAM,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,SLOATE,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.55,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,SWARS1,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.63,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,SWARS2,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.22,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TAB2AR,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.66,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TACHVE,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.15,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TALINE,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TALIPR,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.75,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TET2PA,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.18,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TRI2PA,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,TRI2TU,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.41,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,UNONPI,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.44,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,VIROSE,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.27,No,,None,,,,,
H69IFZJ3,Uriarte,2004,Adler,Growth,Field,Forest,yes,Natural,XYL1MA,sapling,Perennial,Native,other heterospecifics,all sizes,Perennial,Native,NA,0,0.38,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,ALSEBL,sapling,Perennial,Native,ALSEBL,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,BEILPE,sapling,Perennial,Native,BEILPE,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,CALOLO,sapling,Perennial,Native,CALOLO,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,CASSEL,sapling,Perennial,Native,CASSEL,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,CHR2AR,sapling,Perennial,Native,CHR2AR,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,CORDBI,sapling,Perennial,Native,CORDBI,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,CORDLA,sapling,Perennial,Native,CORDLA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,COU2CU,sapling,Perennial,Native,COU2CU,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,CROTBI,sapling,Perennial,Native,CROTBI,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,CUPASY,sapling,Perennial,Native,CUPASY,all sizes,Perennial,Native,NA,0,0.79495945,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,DES2PA,sapling,Perennial,Native,DES2PA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,DRYPST,sapling,Perennial,Native,DRYPST,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,EUGECO,sapling,Perennial,Native,EUGECO,all sizes,Perennial,Native,NA,0,0.52048004,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,EUGEGA,sapling,Perennial,Native,EUGEGA,all sizes,Perennial,Native,NA,0,0.21360599,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,EUGENE,sapling,Perennial,Native,EUGENE,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,EUGEOE,sapling,Perennial,Native,EUGEOE,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,GAR2IN,sapling,Perennial,Native,GAR2IN,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,GAR2MA,sapling,Perennial,Native,GAR2MA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,GUARGU,sapling,Perennial,Native,GUARGU,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,GUARSP,sapling,Perennial,Native,GUARSP,all sizes,Perennial,Native,NA,0,0.08069231,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,GUATDU,sapling,Perennial,Native,GUATDU,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,HIRTTR,sapling,Perennial,Native,HIRTTR,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,INGAMA,sapling,Perennial,Native,INGAMA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,INGAQU,sapling,Perennial,Native,INGAQU,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,INGAUM,sapling,Perennial,Native,INGAUM,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,LACIAG,sapling,Perennial,Native,LACIAG,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,LONCLA,sapling,Perennial,Native,LONCLA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,MAQUCO,sapling,Perennial,Native,MAQUCO,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,MICOAF,sapling,Perennial,Native,MICOAF,all sizes,Perennial,Native,NA,0,0.38712584,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,MICOAR,sapling,Perennial,Native,MICOAR,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
fromauthor,Uriarte,2005,Adler,Survival,Field,Forest,yes,Natural,PICRLA,sapling,Perennial,Native,PICRLA,all sizes,Perennial,Native,NA,0,1,No,,None,,,,,
